Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/QuestionnaireResponse-Example.IMMZ.C.QuestionnaireResponse.1.json	3554	5	0	0	0	0	0	0	1	110	0	0	0	0	0	0	0	0	0	0	78	21	1	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-Example.IMMZ.D1.QuestionnaireResponse.1.json	1453	5	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	46	16	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-Example.IMMZ.D1.QuestionnaireResponse.2.json	2177	6	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	57	13	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-Example.IMMZ.D1.QuestionnaireResponse.3.json	3159	5	1	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	77	15	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-Example.IMMZ.D1.QuestionnaireResponse.HepatitisB.json	2572	7	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	68	15	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-Example.IMMZ.D1.QuestionnaireResponse.Polio.json	2441	5	0	0	0	0	0	0	1	58	0	0	0	0	0	0	0	0	0	0	64	14	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-Example.IMMZ.D1.QuestionnaireResponse.YF.json	2202	5	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	61	14	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-Example.IMMZ.D5.QuestionnaireResponse.1.json	661	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	25	13	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-Example.IMMZ.D5.QuestionnaireResponse.2.json	668	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	24	12	0	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-Example.IMMZ.D5.QuestionnaireResponse.3.json	668	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	24	13	0	0	0	1	0	0	0
